Fold,Test_File,True_Label,Predicted_Label,Count
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-None,I-CMTY_NAME,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-None,I-CMTY_QUAL,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-None,I-CMTY_QUANT,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-None,I-DATE,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-None,I-DOC,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-None,I-ETH_REL,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-None,I-LOC_ADJ,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-None,I-LOC_NAME,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-None,I-None,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-None,I-ORG,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-None,I-PER_ATTR,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-None,I-PER_NAME,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-None,I-PRF,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-None,I-SHIP,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-None,I-SHIP_TYPE,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-None,I-STATUS,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-None,O,1
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-ORG,B-CMTY_NAME,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-ORG,B-CMTY_QUAL,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-ORG,B-CMTY_QUANT,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-ORG,B-DATE,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-ORG,B-DOC,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-ORG,B-ETH_REL,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-ORG,B-LOC_ADJ,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-ORG,B-LOC_NAME,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-ORG,B-None,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-ORG,B-ORG,39
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-ORG,B-PER_ATTR,8
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-ORG,B-PER_NAME,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-ORG,B-PRF,30
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-ORG,B-SHIP,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-ORG,B-SHIP_TYPE,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-ORG,B-STATUS,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-ORG,I-CMTY_NAME,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-ORG,I-CMTY_QUAL,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-ORG,I-CMTY_QUANT,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-ORG,I-DATE,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-ORG,I-DOC,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-ORG,I-ETH_REL,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-ORG,I-LOC_ADJ,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-ORG,I-LOC_NAME,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-ORG,I-None,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-ORG,I-ORG,9
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-ORG,I-PER_ATTR,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-ORG,I-PER_NAME,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-ORG,I-PRF,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-ORG,I-SHIP,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-ORG,I-SHIP_TYPE,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-ORG,I-STATUS,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-ORG,O,142
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_ATTR,B-CMTY_NAME,7
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_ATTR,B-CMTY_QUAL,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_ATTR,B-CMTY_QUANT,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_ATTR,B-DATE,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_ATTR,B-DOC,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_ATTR,B-ETH_REL,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_ATTR,B-LOC_ADJ,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_ATTR,B-LOC_NAME,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_ATTR,B-None,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_ATTR,B-ORG,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_ATTR,B-PER_ATTR,469
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_ATTR,B-PER_NAME,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_ATTR,B-PRF,2
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_ATTR,B-SHIP,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_ATTR,B-SHIP_TYPE,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_ATTR,B-STATUS,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_ATTR,I-CMTY_NAME,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_ATTR,I-CMTY_QUAL,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_ATTR,I-CMTY_QUANT,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_ATTR,I-DATE,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_ATTR,I-DOC,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_ATTR,I-ETH_REL,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_ATTR,I-LOC_ADJ,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_ATTR,I-LOC_NAME,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_ATTR,I-None,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_ATTR,I-ORG,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_ATTR,I-PER_ATTR,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_ATTR,I-PER_NAME,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_ATTR,I-PRF,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_ATTR,I-SHIP,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_ATTR,I-SHIP_TYPE,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_ATTR,I-STATUS,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_ATTR,O,68
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_NAME,B-CMTY_NAME,20
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_NAME,B-CMTY_QUAL,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_NAME,B-CMTY_QUANT,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_NAME,B-DATE,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_NAME,B-DOC,3
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_NAME,B-ETH_REL,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_NAME,B-LOC_ADJ,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_NAME,B-LOC_NAME,24
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_NAME,B-None,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_NAME,B-ORG,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_NAME,B-PER_ATTR,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_NAME,B-PER_NAME,375
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_NAME,B-PRF,15
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_NAME,B-SHIP,2
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_NAME,B-SHIP_TYPE,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_NAME,B-STATUS,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_NAME,I-CMTY_NAME,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_NAME,I-CMTY_QUAL,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_NAME,I-CMTY_QUANT,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_NAME,I-DATE,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_NAME,I-DOC,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_NAME,I-ETH_REL,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_NAME,I-LOC_ADJ,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_NAME,I-LOC_NAME,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_NAME,I-None,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_NAME,I-ORG,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_NAME,I-PER_ATTR,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_NAME,I-PER_NAME,22
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_NAME,I-PRF,39
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_NAME,I-SHIP,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_NAME,I-SHIP_TYPE,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_NAME,I-STATUS,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PER_NAME,O,3
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PRF,B-CMTY_NAME,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PRF,B-CMTY_QUAL,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PRF,B-CMTY_QUANT,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PRF,B-DATE,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PRF,B-DOC,10
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PRF,B-ETH_REL,1
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PRF,B-LOC_ADJ,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PRF,B-LOC_NAME,13
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PRF,B-None,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PRF,B-ORG,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PRF,B-PER_ATTR,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PRF,B-PER_NAME,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PRF,B-PRF,399
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PRF,B-SHIP,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PRF,B-SHIP_TYPE,50
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PRF,B-STATUS,1
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PRF,I-CMTY_NAME,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PRF,I-CMTY_QUAL,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PRF,I-CMTY_QUANT,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PRF,I-DATE,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PRF,I-DOC,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PRF,I-ETH_REL,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PRF,I-LOC_ADJ,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PRF,I-LOC_NAME,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PRF,I-None,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PRF,I-ORG,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PRF,I-PER_ATTR,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PRF,I-PER_NAME,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PRF,I-PRF,6
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PRF,I-SHIP,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PRF,I-SHIP_TYPE,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PRF,I-STATUS,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-PRF,O,115
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP,B-CMTY_NAME,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP,B-CMTY_QUAL,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP,B-CMTY_QUANT,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP,B-DATE,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP,B-DOC,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP,B-ETH_REL,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP,B-LOC_ADJ,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP,B-LOC_NAME,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP,B-None,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP,B-ORG,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP,B-PER_ATTR,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP,B-PER_NAME,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP,B-PRF,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP,B-SHIP,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP,B-SHIP_TYPE,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP,B-STATUS,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP,I-CMTY_NAME,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP,I-CMTY_QUAL,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP,I-CMTY_QUANT,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP,I-DATE,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP,I-DOC,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP,I-ETH_REL,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP,I-LOC_ADJ,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP,I-LOC_NAME,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP,I-None,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP,I-ORG,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP,I-PER_ATTR,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP,I-PER_NAME,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP,I-PRF,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP,I-SHIP,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP,I-SHIP_TYPE,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP,I-STATUS,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP,O,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP_TYPE,B-CMTY_NAME,22
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP_TYPE,B-CMTY_QUAL,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP_TYPE,B-CMTY_QUANT,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP_TYPE,B-DATE,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP_TYPE,B-DOC,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP_TYPE,B-ETH_REL,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP_TYPE,B-LOC_ADJ,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP_TYPE,B-LOC_NAME,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP_TYPE,B-None,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP_TYPE,B-ORG,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP_TYPE,B-PER_ATTR,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP_TYPE,B-PER_NAME,59
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP_TYPE,B-PRF,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP_TYPE,B-SHIP,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP_TYPE,B-SHIP_TYPE,66
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP_TYPE,B-STATUS,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP_TYPE,I-CMTY_NAME,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP_TYPE,I-CMTY_QUAL,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP_TYPE,I-CMTY_QUANT,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP_TYPE,I-DATE,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP_TYPE,I-DOC,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP_TYPE,I-ETH_REL,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP_TYPE,I-LOC_ADJ,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP_TYPE,I-LOC_NAME,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP_TYPE,I-None,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP_TYPE,I-ORG,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP_TYPE,I-PER_ATTR,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP_TYPE,I-PER_NAME,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP_TYPE,I-PRF,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP_TYPE,I-SHIP,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP_TYPE,I-SHIP_TYPE,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP_TYPE,I-STATUS,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-SHIP_TYPE,O,1
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-STATUS,B-CMTY_NAME,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-STATUS,B-CMTY_QUAL,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-STATUS,B-CMTY_QUANT,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-STATUS,B-DATE,0
2,p_80-ner-event-preanno_NL-HaNA_1.04.02_1595_0689-0699 - 1697 -,B-STATUS,B-DOC,0
